appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
8.08,Android,HUAWEI,EML-AL00,Android 10,HUAWEI,Wi-Fi &,CH5005,P00903,按钮点击,P6304,ae0a921ae82a8310a8c5c49af5bc1dce,1647220067229,1647223610000,4070880000000,4070880000000,0,1647223674000,1647223668725,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""482.300""},{""TTFB"":""2.800""},{""CLS"":""0.000""},{""LCP"":""1057.800""}]"
8.10,iOS,iPhone,iPhone 11 Pro,15.3.1,iPhone,车晓的 iPhone,CH5005,P01764,按钮点击,P6304,0beb79f3e633709d254b8cb5c84033ae,1647216128493,1647220608000,4070880000000,4070880000000,0,1647220613000,1647102983946,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""99.000""},{""TTFB"":""0.000""}]"
7.17,Android,vivo,vivo X21A,Android 9,vivo,vivo X21A,CH5005,P00172,按钮点击,P6304,fffb0e3cedc8ab2f412997d22bd83a0f,1647262539485,1647262541000,4070880000000,4070880000000,0,1647262580000,1647226391257,mockUrl/eScore.html#/index,"[{""TTFB"":""3.800""}]"
8.10,iOS,iPhone,iPhone 13,15.2,iPhone,静静的iPhone13,CH5005,P01764,按钮点击,P6304,165a68e0260ac28219fcabb99c27d9b8,1647237271707,1647237272000,4070880000000,4070880000000,0,1647237275000,1647223453334,mockUrl/eScore.html#/index,"[{""FCP"":""1215.000""},{""TTFB"":""0.000""}]"
7.18,Android,HUAWEI,SEA-AL10,Android 10,HUAWEI,nova 5 Pro,CH5005,�,按钮点击,null,9cef32ee0b73538c4145fed2147f14fe,1647225321277,1647232886000,4070880000000,4070880000000,0,1647233414000,1647233387707,mockUrl/eScore.html#/index,"[{""FCP"":""163.700""},{""TTFB"":""8.100""},{""LCP"":""594.900""},{""FID"":""107.900""}]"
8.10,iOS,iPhone,iPhone 13,15.2,iPhone,iPhone 13   Sll,CH5005,P02w,按钮点击,P70,1ac0fe03a654d6150f9148e2c487c951,1647224576653,1647224581000,4070880000000,4070880000000,0,1647224704000,1647224700464,mockUrl/eScore.html#/index,"[{""FCP"":""196.000""},{""TTFB"":""0.000""}]"
7.17,Android,xiaomi,Redmi Note 7 Pro,Android 10,xiaomi,2229175277的Redmi Note 7 Pro,CH5005,P02w,按钮点击,P70,9886fc47e48ab1f13270fbfe77a20ed7,1647213032128,1647213033000,4070880000000,4070880000000,0,1647213231000,1647213226933,mockUrl/eScore.html#/index,"[{""FCP"":""2094.100""},{""TTFB"":""2.100""},{""CLS"":""0.000""},{""LCP"":""2313.599""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,iPhone,CH5005,P6097,按钮点击,P6306,78c7385311cfaa81a25c65b52846e4a5,1647248662346,1647248795000,4070880000000,4070880000000,0,1647248808000,1647246241655,mockUrl/eScore.html#/index,"[{""FCP"":""105.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,13.6,iPhone,任习英的 iPhone,CH5005,P6097,按钮点击,P6306,76d7616582b89dd103d00ca6c9203a86,1647220067594,1647222093000,4070880000000,4070880000000,0,1647222362000,1647222309969,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,15.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,31d37f0e005e3491d93e64a09042f939,1647230909216,1647230912000,4070880000000,4070880000000,0,1647231040000,1647231032538,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""807.000""}]"
7.18,iOS,iPhone,iPhone 13,15.0.1,iPhone,iPhone 13,CH5005,P02w,按钮点击,P70,f845567174137b63106c2448cddc37cc,1647253590665,1647254730000,4070880000000,4070880000000,0,1647254779000,1647254764813,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""245.000""}]"
8.08,Android,HUAWEI,CLT-AL00,Android 10,HUAWEI,HUAWEI P20 Pro,CH5005,�,按钮点击,null,b97bf189e901c1fe2990d1ad76fa5da4,1647225145491,1647225146000,4070880000000,4070880000000,0,1647225319000,1647225189727,mockUrl/eScore.html#/index,"[{""FCP"":""548.200""},{""TTFB"":""3.200""}]"
7.171,iOS,iPhone,iPhone 8,12.4.1,iPhone,wangrikai的 iPhone,CH5005,P02w,按钮点击,P70,c443cf42ca330c8ff9fbdee5d9084e3d,1647229890543,1647229895000,4070880000000,4070880000000,0,1647230069000,1647230061079,mockUrl/eScore.html#/index,
7.171,iOS,iPhone,iPhone 8,12.4.1,iPhone,wangrikai的 iPhone,CH5005,P02w,按钮点击,P70,133fa98bf62da45f5bbad90f74705a64,1647229890543,1647231307000,4070880000000,4070880000000,0,1647231310000,1647230069264,mockUrl/eScore.html#/index,
7.171,iOS,iPhone,iPhone 8,12.4.1,iPhone,wangrikai的 iPhone,CH5005,P02w,按钮点击,P70,c2ac69075f5eac5b2c6e055d83c4174e,1647246781361,1647246783000,4070880000000,4070880000000,0,1647246798000,1647246792414,mockUrl/eScore.html#/index,
7.171,iOS,iPhone,iPhone 8,12.4.1,iPhone,wangrikai的 iPhone,CH5005,P02w,按钮点击,P70,2e67e41f9f81c91004321306a26f7e55,1647250182321,1647250183000,4070880000000,4070880000000,0,1647250189000,1647246797393,mockUrl/eScore.html#/index,
7.171,iOS,iPhone,iPhone 8,12.4.1,iPhone,wangrikai的 iPhone,CH5005,P02w,按钮点击,P70,2e67e41f9f81c91004321306a26f7e55,1647250182321,1647250183000,4070880000000,4070880000000,0,1647250195000,1647250189529,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,c49ccde13fb0a2dece861a682a8592d0,1647221059831,1647239583000,4070880000000,4070880000000,0,1647239642000,1647239638938,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""300.000""}]"
7.18,Android,HONOR,STF-AL00,Android 9,HONOR,Honor 9,CH5005,P01441,按钮点击,P80,659c91b43d1fef3977b3188c327a7cf6,1647261349515,1647265570000,4070880000000,4070880000000,0,1647265792000,1647265765509,mockUrl/eScore.html#/index,"[{""FCP"":""1123.800""},{""TTFB"":""2.600""},{""LCP"":""2328.999""},{""FID"":""192.900""},{""CLS"":""0.078""}]"
8.10,iOS,iPhone,iPhone 12 Pro,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,8e86af8afd810e065209c07473475f3a,1647185329162,1647222642000,4070880000000,4070880000000,0,1647222643000,1647154011840,mockUrl/eScore.html#/index,"[{""FCP"":""175.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,11,CH5005,P01764,按钮点击,P6304,783308ffe57790298f2e54eb358a9a0d,1647261802577,1647261804000,4070880000000,4070880000000,0,1647261809000,1647221768730,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""494.000""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P00903,按钮点击,P6304,e55667f6828ab3b6ed3190b8f72b346c,1647212324619,1647212325000,4070880000000,4070880000000,0,1647212367000,1647212354236,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""243.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,13.6,iPhone,聂凯的 iPhone,CH5005,P00903,按钮点击,P6304,cab66e42d7d799bc654d431838a1f850,1647218258162,1647218259000,4070880000000,4070880000000,0,1647218288000,1647218274886,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,13.6,iPhone,聂凯的 iPhone,CH5005,P01764,按钮点击,P6304,47eecb037c24e5cd7878ca492793f08f,1647242753447,1647242754000,4070880000000,4070880000000,0,1647242774000,1647218560396,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,157487399770ba51d9efdbaf9a8361b2,1647226139928,1647226141000,4070880000000,4070880000000,0,1647226190000,1647226156721,mockUrl/eScore.html#/index,"[{""FCP"":""178.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,李君的 iPhone,CH5005,P01764,按钮点击,P6304,06d73268b183f1fe9934042a9b0b796d,1647219146494,1647242825000,4070880000000,4070880000000,0,1647242834000,1647242829975,mockUrl/eScore.html#/index,
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,94c12de2a7008acb5a9d13632a31174c,1647220483809,1647223376000,4070880000000,4070880000000,0,1647223377000,1647220962337,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""416.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,马立玲iPhone (2),CH5005,P01764,按钮点击,P6304,f93901a34d4260bdba07f1a84b966e08,1647218441691,1647218442000,4070880000000,4070880000000,0,1647218569000,1647094955061,mockUrl/eScore.html#/index,"[{""FCP"":""348.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.1,iPhone,赵秀艳的iPhone,CH5005,P02w,按钮点击,P70,de4ee744b90b4b48abd68d940e69d09b,1647156546952,1647201940000,4070880000000,4070880000000,0,1647201981000,1647201970876,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""951.000""}]"
8.10,iOS,iPhone,iPhone 12,14.4.2,iPhone,iPhone,CH5005,P02w,按钮点击,P70,32f763a9133e76d63de4f278f9662458,1647244724958,1647244945000,4070880000000,4070880000000,0,1647245110000,1647245018416,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,14.4.2,iPhone,iPhone,CH5005,P02w,按钮点击,P70,32f763a9133e76d63de4f278f9662458,1647244724958,1647244945000,4070880000000,4070880000000,0,1647245162000,1647245110336,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,4541b39749d496122dd5b671b6c207c7,1647179269012,1647218430000,4070880000000,4070880000000,0,1647218520000,1647218479178,mockUrl/eScore.html#/index,"[{""FCP"":""335.000""},{""TTFB"":""0.000""}]"
7.17,iOS,iPhone,iPhone 6s,14.6,iPhone,iPhone,CH5005,P02w,按钮点击,P70,ffc3f28520675f446685ee6f4afdec5a,1647220568110,1647224515000,4070880000000,4070880000000,0,1647224688000,1647224642232,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1207.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,李慧的 iPhone,CH5005,P02w,按钮点击,P70,e6803d89574126408b950adcfd260c9f,1647155139302,1647219317000,4070880000000,4070880000000,0,1647219325000,1647219319883,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""532.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1,iPhone,Amy,CH5005,P02w,按钮点击,P70,547075508f9ecc0ddbd26384ef7ec629,1647242911360,1647243237000,4070880000000,4070880000000,0,1647243275000,1647243262855,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""844.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1,iPhone,Amy,CH5005,P02w,按钮点击,P70,547075508f9ecc0ddbd26384ef7ec629,1647242911360,1647243237000,4070880000000,4070880000000,0,1647243281000,1647243275684,mockUrl/eScore.html#/index,"[{""FCP"":""99.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13,15.1,iPhone,Amy,CH5005,P02w,按钮点击,P70,547075508f9ecc0ddbd26384ef7ec629,1647242911360,1647243237000,4070880000000,4070880000000,0,1647243286000,1647243281632,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""106.000""}]"
8.09,iOS,iPhone,iPhone 11 Pro Max,15.3.1,iPhone,奔宝宝的iPhone,CH5005,P00615,按钮点击,P6123,45c67cf1d9afb5165a964ac7cddcab31,1647219325383,1647219326000,4070880000000,4070880000000,0,1647219355000,1647219331409,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""357.000""}]"
8.08,Android,vivo,V1962A,Android 10,vivo,vivo S6,CH5005,P00903,按钮点击,P6304,3b753265290a8d8d8cf344daf6cad2e8,1647258582929,1647258583000,4070880000000,4070880000000,0,1647258624000,1647258618094,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""487.300""},{""TTFB"":""2.100""},{""CLS"":""0.000""},{""LCP"":""487.300""}]"
8.10,iOS,iPhone,iPhone 12,14.8,iPhone,徐盼的iPhone,CH5005,P00903,按钮点击,P6304,f4bdaa715e2fbce868778c176c069f8d,1647258048682,1647258051000,4070880000000,4070880000000,0,1647258061000,1647258054166,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1619.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XR,15.2,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,a83b029fec90acfeb0fa75106627e2db,1647222142706,1647229105000,4070880000000,4070880000000,0,1647229186000,1647228320675,mockUrl/eScore.html#/index,"[{""FCP"":""717.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,13.1.1,iPhone,刘毅彬的ip,CH5005,P00778,按钮点击,P00172,480b4853a61adcac23051db03dc1519e,1647236914893,1647236916000,4070880000000,4070880000000,0,1647236938000,1647223931227,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.7.1,iPhone,x,CH5005,P00903,按钮点击,P6304,131af3ceed4d4c9942e9fb66bb085079,1647217075584,1647217077000,4070880000000,4070880000000,0,1647217123000,1647217099586,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""672.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.7.1,iPhone,x,CH5005,P01764,按钮点击,P6304,c02fc06c092b16eef4cf19bfde200837,1647220609548,1647220611000,4070880000000,4070880000000,0,1647220734000,1647217123227,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""358.000""},{""TTFB"":""0.000""}]"
8.08,Android,vivo,V2145A,Android 11,vivo,vivo X70 Pro+,CH5005,P01764,按钮点击,P6304,967ce1dcdb9b80740a53c14a6fb9ed67,1647235128987,1647235129000,4070880000000,4070880000000,0,1647235485000,1647185877578,mockUrl/eScore.html#/index,"[{""FCP"":""793.200""},{""TTFB"":""1.900""},{""LCP"":""1409.200""},{""FID"":""18.300""},{""CLS"":""0.016""}]"
8.09,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,iPhone (24),CH5005,P01764,按钮点击,P6304,9182cdea52f24c37104a1f43c61290a4,1647172559940,1647223567000,4070880000000,4070880000000,0,1647223579000,1647221138118,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""167.000""}]"
8.10,iOS,iPhone,iPhone 12,14.3,iPhone,邱跃锋的iPhone,CH5005,P01764,按钮点击,P6304,dde18e05523aae0b82e14417ab1839d3,1647220302805,1647220609000,4070880000000,4070880000000,0,1647220662000,1647220117143,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 6s,13.6,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,e01ab81e36b5b02727c37b3d0a77d7d1,1647224094994,1647224103000,4070880000000,4070880000000,0,1647224115000,1647102950455,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.09,iOS,iPhone,iPhone 7 Plus,15.3.1,iPhone,“zhangli”的 iPhone,CH5005,P00903,按钮点击,P6304,03051566d6694fe63e8ef6cd7481242a,1647250857090,1647261677000,4070880000000,4070880000000,0,1647261688000,1647256363295,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""512.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.1.1,iPhone,许冰的iPhone,CH5005,P0070037001,按钮点击,P00C,0a6882799f02adf3779cecc7f29ffe2d,1647219588327,1647220318000,4070880000000,4070880000000,0,1647220329000,1647154320966,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""115.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,13.6,iPhone,王胜利的 iPhone,CH5005,P01764,按钮点击,P6304,94cdac5819a8181476390e4be3bfb487,1647240147025,1647240150000,4070880000000,4070880000000,0,1647240427000,1647070360140,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,13.6,iPhone,iPhone (8),CH5005,P02w,按钮点击,P70,8239e83348edc49a851aaa611a886047,1647221122415,1647224148000,4070880000000,4070880000000,0,1647224464000,1647224431927,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3,iPhone,郑洲的 iPhone,CH5005,P6097,按钮点击,P6306,bf54fe093b1eabe42eb2f693181fae34,1647218673484,1647218675000,4070880000000,4070880000000,0,1647218684000,1647218389132,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""763.000""}]"
7.17,Android,HUAWEI,EML-AL00,Android 10,HUAWEI,HUAWEI P20,CH5005,P6097,按钮点击,P6306,b63ec485423ffe2d78fad2137f75bd27,1647219764016,1647219765000,4070880000000,4070880000000,0,1647219928000,1647219800545,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""718.000""},{""TTFB"":""4.100""},{""LCP"":""1320.400""},{""FID"":""164.100""},{""CLS"":""0.002""}]"
7.17,Android,OPPO,PCRM00,Android 11,OPPO,OPPO Reno3 Pro 5G,CH5005,P01441,按钮点击,P80,664fb8b8c8b02e5fb38c9467814514cf,1647233602187,1647234037000,4070880000000,4070880000000,0,1647234059000,1647134755189,mockUrl/eScore.html#/index,"[{""FCP"":""1403.500""},{""TTFB"":""2.200""},{""CLS"":""0.015""},{""LCP"":""3344.900""}]"
8.08,Android,HONOR,CDY-AN95,Android 10,HONOR,HONOR 30S,CH5005,P02w,按钮点击,P70,66dd01aa72e812c3242c113083ea72d2,1647219899046,1647219899000,4070880000000,4070880000000,0,1647219947000,1647219942868,mockUrl/eScore.html#/index,"[{""FCP"":""1063.800""},{""TTFB"":""1.800""},{""CLS"":""0.001""},{""LCP"":""1988.999""}]"
8.08,Android,HONOR,CDY-AN95,Android 10,HONOR,HONOR 30S,CH5005,P02w,按钮点击,P70,66dd01aa72e812c3242c113083ea72d2,1647219899046,1647219899000,4070880000000,4070880000000,0,1647220101000,1647219947765,mockUrl/eScore.html#/index,"[{""FCP"":""177.600""},{""TTFB"":""2.300""},{""LCP"":""769.800""},{""FID"":""60.500""},{""CLS"":""0.066""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,王珍花的iPhone,CH5005,P02w,按钮点击,P70,619f7d16284548758d25ec6ab887bfbb,1647218219805,1647218220000,4070880000000,4070880000000,0,1647218612000,1647218564549,mockUrl/eScore.html#/index,"[{""FCP"":""167.000""},{""TTFB"":""0.000""}]"
8.082,Android,vivo,V2073A,Android 11,vivo,iQOO Z3,CH5005,�,按钮点击,null,963b39e4dce3bd705b70d282a1cebe39,1647218897646,1647220197000,4070880000000,4070880000000,0,1647220237000,1647220235687,mockUrl/eScore.html#/index,"[{""FCP"":""258.400""},{""TTFB"":""1.700""},{""LCP"":""616.900""},{""FID"":""14.500""}]"
8.10,iOS,iPhone,iPhone X,15.1,iPhone,iPhone (71),CH5005,P6097,按钮点击,P6306,8f45f6f8cc67bc8513dfa29934f97075,1647254283777,1647254286000,4070880000000,4070880000000,0,1647254293000,1647236095903,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""359.000""}]"
8.08,Android,OPPO,PCHM30,Android 11,OPPO,OPPO A11x,CH5005,P02w,按钮点击,P70,25dc3ffc194af37c6441dd604e8b4201,1647216352787,1647216354000,4070880000000,4070880000000,0,1647216380000,1647216375888,mockUrl/eScore.html#/index,"[{""FCP"":""579.000""},{""TTFB"":""3.100""},{""CLS"":""0.001""},{""LCP"":""1058.700""}]"
8.10,iOS,iPhone,iPhone XR,14.0,iPhone,许芳的 iPhone,CH5005,P01441,按钮点击,P80,a74825d055fb154048e0e0fe571d3b04,1647211205223,1647211206000,4070880000000,4070880000000,0,1647214689000,1647214493220,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone X,14.7.1,iPhone,iphonex,CH5005,P01764,按钮点击,P6304,42a4fd6c9d857b56ec6d0c2f38c36843,1647219367236,1647219651000,4070880000000,4070880000000,0,1647219660000,1647218724133,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""713.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,063cf1ff6a1497479c89d883b5bf1457,1647244259725,1647244260000,4070880000000,4070880000000,0,1647244343000,1647180697775,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""211.000""}]"
8.10,iOS,iPhone,iPhone 11 Pro,15.3.1,iPhone,DJW的 iPhone,CH5005,P03574,按钮点击,P03326,7df204c584e9adbd634e3451d76c2119,1647184183983,1647225261000,4070880000000,4070880000000,0,1647225269000,1647133134991,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""158.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone 12 Pro Max,15.3.1,iPhone,许诺,CH5005,P01764,按钮点击,P6304,af0c4e75c6b0a0b4969dedcd9d66046d,1647234129878,1647235810000,4070880000000,4070880000000,0,1647235821000,1647233095010,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1714.000""}]"
8.082,Android,vivo,V2073A,Android 11,vivo,iQOO Z3,CH5005,�,按钮点击,null,98d5082c620b49729bd263df9f84e98d,1647148033359,1647211096000,4070880000000,4070880000000,0,1647211135000,1647211133388,mockUrl/eScore.html#/index,"[{""FCP"":""267.800""},{""TTFB"":""2.300""},{""LCP"":""954.800""},{""FID"":""12.700""}]"
7.17,Android,Xiaomi,Mi 10,Android 11,Xiaomi,2474364026的Mi 10,CH5005,P6097,按钮点击,P6306,f833d4715b96f36c01f802ce244a9a08,1647228458609,1647228459000,4070880000000,4070880000000,0,1647228667000,1647228481848,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""488.100""},{""TTFB"":""1.700""},{""LCP"":""762.499""},{""FID"":""98.600""},{""CLS"":""0.000""}]"
7.17,Android,HUAWEI,VCE-AL00,Android 10,HUAWEI,nova 4,CH5005,P6097,按钮点击,P6306,585dc14cd2123b995b21f4788c166af4,1647235140800,1647236659000,4070880000000,4070880000000,0,1647236776000,1647236671087,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1862.400""},{""TTFB"":""2.600""},{""LCP"":""2333.099""},{""FID"":""136.400""},{""CLS"":""0.002""}]"
8.10,iOS,iPhone,iPhone 13,15.3.1,iPhone,iPhone 13,CH5005,P02w,按钮点击,P70,b548809bbcef8f1e422bed4af9f088c3,1647185459132,1647234726000,4070880000000,4070880000000,0,1647234778000,1647234773679,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""946.000""}]"
8.10,iOS,iPhone,iPhone XR,15.3.1,iPhone,好想要果Ｘs啊,CH5005,P01441,按钮点击,P80,6b5dc7cb23d6f643d48ce26f17e4c18b,1647231833633,1647231835000,4070880000000,4070880000000,0,1647231891000,1647215387498,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""194.000""},{""TTFB"":""0.000""}]"
8.082,Android,HUAWEI,CDY-AN00,Android 10,HUAWEI,nova 7 SE 5G,CH5005,�,按钮点击,null,7907d9bf673ad20c16228556b2014217,1647212454837,1647212455000,4070880000000,4070880000000,0,1647212492000,1647212484123,mockUrl/eScore.html#/index,"[{""FCP"":""847.200""},{""TTFB"":""2.000""},{""LCP"":""1563.700""},{""FID"":""92.500""},{""CLS"":""0.393""}]"
7.17,Android,OPPO,PAFM00,Android 10,OPPO,OPPO Find X,CH5005,P00172,按钮点击,P6304,95924c4f463f9b27f33a735b1c110237,1647218801825,1647218802000,4070880000000,4070880000000,0,1647218891000,1647218867061,mockUrl/eScore.html#/index,"[{""FCP"":""215.300""},{""TTFB"":""28.200""},{""CLS"":""0.014""},{""LCP"":""761.500""}]"
8.10,iOS,iPhone,iPhone 6s Plus,14.4.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,8adf9cc2d83b1900c4cbb842911e80d3,1647215622532,1647215630000,4070880000000,4070880000000,0,1647215701000,1647209021132,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.3.1,iPhone,娜娜的iPhone,CH5005,P01764,按钮点击,P6304,bb61905d9450e8d02635b266db25ad07,1647239779337,1647242887000,4070880000000,4070880000000,0,1647242888000,1647239939214,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""345.000""}]"
8.08,Android,HUAWEI,CLT-AL00,Android 10,HUAWEI,HUAWEI P20 Pro,CH5005,P00903,按钮点击,P6304,1897c287cad432513c9e9bf65923f510,1647232332055,1647232333000,4070880000000,4070880000000,0,1647232388000,1647232384542,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""847.800""},{""TTFB"":""4.600""},{""CLS"":""0.000""},{""LCP"":""1353.400""}]"
8.10,iOS,iPhone,iPhone 7 Plus,15.3.1,iPhone,iPhone (7),CH5005,P00903,按钮点击,P6304,68dec80cda06585af20f3d4dfc7f74b9,1647210887485,1647210890000,4070880000000,4070880000000,0,1647211093000,1647211084573,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""2284.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,15.3.1,iPhone,iPhone (7),CH5005,P00903,按钮点击,P6304,68dec80cda06585af20f3d4dfc7f74b9,1647210887485,1647210890000,4070880000000,4070880000000,0,1647211137000,1647211092901,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""296.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,14.2,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,2069519b5e9cff03b614b0bc5d4454ec,1647219028162,1647219029000,4070880000000,4070880000000,0,1647219124000,1647219069356,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8 Plus,11.2.5,iPhone,李倩的DAY123,CH5005,P6097,按钮点击,P6306,09f2882ef21ccd9d8d1237861ce5ee81,1647217055746,1647217056000,4070880000000,4070880000000,0,1647217321000,1647217087224,mockUrl/eScore.html#/index,
8.08,Android,HONOR,OXF-AN10,Android 10,HONOR,HONOR V30 PRO,CH5005,P02w,按钮点击,P70,ae8d0445f7716b316eda1cd2db5427b3,1647258435740,1647258436000,4070880000000,4070880000000,0,1647258645000,1647258642405,mockUrl/eScore.html#/index,"[{""FCP"":""571.900""},{""TTFB"":""1.700""},{""CLS"":""0.001""},{""LCP"":""983.899""}]"
8.09,iOS,iPhone,iPhone 11 Pro Max,14.0,iPhone,孙华岩的iPhone,CH5005,P02w,按钮点击,P70,a70ec51f3de69808e61652ad51279aa9,1647218407542,1647227026000,4070880000000,4070880000000,0,1647227040000,1647227033452,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
